audio_path,kichwa_original,kichwa_normalizado,kichwa_json_match,espanol,tipo_match,score
177.mp3,"Killkak, hampikta kayachimuy tuksita apamuchun.",killkak hampikta kayachimuy tuksita apamuchun,killkak hampikta kayachimuy tuksiyta apamuchun,"Secretario, llame al enfermero y que me traiga la inyección.",fuzzy,98.9010989010989
89.mp3,"Pero mashikuna, nachu hatarishkankichikyari?",pero mashikuna nachu hatarishkankichikyari,pero mashikuna nachu hatarishkankichikyari,"Pero, amigos, ¿y no han protestado?",exacto,100.0
43.mp3,Ñukaka ninanta payta allikachini.,ñukaka ninanta payta allikachini,ñukaka ninanta payta allikachini,A mí siempre me cayó bien.,exacto,100.0
14.mp3,Tukuyllatakpacha.,tukuyllatakpacha,tukuyllatakpacha,Todas.,exacto,100.0
59.mp3,Ñukanchik allpakunapi sakirishpaka presomi rinkichik.,ñukanchik allpakunapi sakirishpaka presomi rinkichik,ñukanchik allpakunapi sakirishpaka presomi rinkichik,"Si se quedan en nuestras tierras, irán presos por invasión a la propiedad privada.",exacto,100.0
47.mp3,Transmisor nishkawan ñuka yanaparkani ashata electrónica nishkata yachaymanta.,transmisor nishkawan ñuka yanaparkani ashata electrónica nishkata yachaymanta,transmisor nishkawan ñuka yanaparkani ashata electrónica nishkata yachaymanta,Yo le ayudé con el transmisor porque sé algo de electrónica.,exacto,100.0
25.mp3,"Chaypakmi shamurkanchik, alcaldesa.",chaypakmi shamurkanchik alcaldesa,chaypakmi shamurkanchik alcaldesa,"A eso venimos, alcaldesa.",exacto,100.0
136.mp3,Chaymi kunanka chayamushka.,chaymi kunanka chayamushka,chaymi kunanka chayamushka,Eso es lo que ha ocurrido hoy.,exacto,100.0
54.mp3,"Ari, mamita, chayka llakimi kan.",ari mamita chayka llakimi kan,ari mamita chayka llakimi kan,"Sí, abuela, eso es un problema.",exacto,100.0
65.mp3,Ñukanchik partido tukuy nishkata paktachinkami.,ñukanchik partido tukuy nishkata paktachinkami,ñukanchik partido tukuy nishkata paktachinkami,Nuestro partido cumple sus promesas de campaña.,exacto,100.0
120.mp3,Yapa shimisapa.,yapa shimisapa,yapa shimisapa,¡Baboso!,exacto,100.0
5.mp3,"Kanpa churika sinchillamkak wamprami kan, Eusebio.",kanpa churika sinchillamkak wamprami kan eusebio,kanpa churika sinchi llamkak wamprami kan eusebio,"Muy trabajador tu hijo, Eusebio.",fuzzy,98.96907216494846
20.mp3,"Mashi, mascarillataka allita churakuy, kay millay unkuyka mana kishpichikunchu!",mashi mascarillataka allita churakuy kay millay unkuyka mana kishpichikunchu,mashi mascarillataka allita churakuy kay millay unkuyka mana kishpichikunchu,"¡Y súbase la mascarilla, vecina, que este virus no perdona!",exacto,100.0
183.mp3,Kankunaka chaypurallatakmi kankichik.,kankunaka chaypurallatakmi kankichik,kankunaka chaypurallatakmi kankichik,Carecos de la misma argolla.,exacto,100.0
66.mp3,"Ashtawan allikuta nishpaka, kikin nishkata paktachinka.",ashtawan allikuta nishpaka kikin nishkata paktachinka,ashtawan allikuta nishpaka kikin nishkata paktachinka,"Las promesas a ustedes, quiero decir.",exacto,100.0
158.mp3,Tukuy wawakunami maymanpash wichikan yachakuyta chaskinkapak.,tukuy wawakunami maymanpash wichikan yachakuyta chaskinkapak,tukuy wawakunami maymanpash wichayak kan yachakuyta chaskinkapak,Muchos niños y niñas se suben donde sea para tratar de conectarse.,fuzzy,95.16129032258065
28.mp3,"Kushilla, tukuykunata yanapashun nishpa purinakun.",kushilla tukuykunata yanapashun nishpa purinakun,kushilla tukuykunata yanapashun nishpa purinakun,Caminan felices para ayudar a todos.,exacto,100.0
87.mp3,Paykunaka kay Amaru Sánchez candidatota katikrinchik ninmi.,paykunaka kay amaru sánchez candidatota katikrinchik ninmi,paykunaka kay amaru sánchez candidatota katikrinchik ninmi,Apoyan a Amaru Sánchez como el mejor candidato.,exacto,100.0
97.mp3,"Shukkunaka mankakunata lechugawan, rábanowan churan.",shukkunaka mankakunata lechugawan rábanowan churan,shukkunaka mankakunata lechugawan rábanowan churan,Una pone macetas con lechugas y rábanos en la azotea.,exacto,100.0
196.mp3,Ama misitaka pichka chakiwan rikuychu.,ama misitaka pichka chakiwan rikuychu,ama misitaka pichka chakiwan rikuychu,No mires a un gato con cinco patas.,exacto,100.0
112.mp3,"Ama shina yuyaychu, mashi.",ama shina yuyaychu mashi,ama shina yuyaychu mashi,"No pienses así, amigo.",exacto,100.0
219.mp3,Yachachikkuna shuk especial capacitaciónta charichun wawakunaman yachachinkapak.,yachachikkuna shuk especial capacitaciónta charichun wawakunaman yachachinkapak,yachachikkuna shuk especial capacitaciónta charichun wawakunaman yachachinkapak,Para que los maestros y maestras reciban una capacitación especial y puedan enseñar a sus alumnos.,exacto,100.0
222.mp3,"Shamuy, Manuela.",shamuy manuela,shamuy manuela,"Ven, Manuela.",exacto,100.0
8.mp3,Uyachik antaka shinchita pachami uyarikun.,uyachik antaka shinchita pachami uyarikun,uyachik antaka shinchitapachami uyarikun,La radio está pegando fuerte.,fuzzy,98.76543209876543
139.mp3,Ama manchariychu.,ama manchariychu,ama manchariychu,No tengas miedo.,exacto,100.0
101.mp3,"Kutin chaypimi kan, Alcaldesa.",kutin chaypimi kan alcaldesa,kutin chaypimi kan alcaldesa,"Están ahí otra vez, alcaldesa.",exacto,100.0
24.mp3,"Shinapash kay pandemiawanka, ah imacha, imashina shamukpi rikushpa katinakunchik.",shinapash kay pandemiawanka ah imacha imashina shamukpi rikushpa katinakunchik,shinapash kay pandemiawanka ah imacha imashina shamukpi rikushpa katinakunchik,"Pero con esta pandemia, en fin, como vaya viniendo vamos viendo.",exacto,100.0
70.mp3,"Ñuka mana kay astro nishkakunapi crinichu, shinapash sumak eclipse nishka chayamushkayarin.",ñuka mana kay astro nishkakunapi crinichu shinapash sumak eclipse nishka chayamushkayarin,ñuka mana kay astro nishkakunapi krinichu shinapash sumak eclipse nishka chayamushkayari,Yo no creo en cartas astrales pero me parece que ha llegado el momento de un buen eclipse.,fuzzy,98.30508474576271
129.mp3,Minakunata lavanda sisakunawan.,minakunata lavanda sisakunawan,velakunata lavanda sisakunawan,Velas con flores de lavanda,fuzzy,90.0
79.mp3,"Mayu umapi, kaymanka ashtaka llamkaytami kay ayllullaktamanta runakunaka charikrin.",mayu umapi kaymanka ashtaka llamkaytami kay ayllullaktamanta runakunaka charikrin,mayu umapi kaymanka ashtaka llamkaytami kay ayllullaktamanta runakunaka charikrin,"En la cabecera del río, esto significa trabajo y muchos beneficios para este municipio y para sus comunidades.",exacto,100.0
178.mp3,Rikuy.,rikuy,rikuy,Mira.,exacto,100.0
52.mp3,Pitak nin yari?,pitak nin yari,pitak ninyari,¿Quién lo dijo?,fuzzy,96.2962962962963
96.mp3,"Shuyaychik, shuyaychik, mashikuna.",shuyaychik shuyaychik mashikuna,shuyaychik shuyaychik mashikuna,Esperen.,exacto,100.0
8.mp3,Chay tantamantallatak muspaña,chay tantamantallatak muspaña,chay tantamantallatak muspaña,Carecos de la misma argolla,exacto,100.0
16.mp3,"Shinaka, ñukaka Amarumanta chunkata churakrini, chay urkumanta shamushka.",shinaka ñukaka amarumanta chunkata churakrini chay urkumanta shamushka,shinaka ñukaka amarumanta chunkata churakrini chay urkumanta shamushka,"Pues yo pongo diez a favor del Amaru, ése que vino del monte.",exacto,100.0
174.mp3,"Shinaka kay alli ñakcharishka warmika curapamanchu kunanka rishka, ima nishpaka paypak iglesiamanta pastorka, Manuela paypa ushita salvashkamanta, shikanyarishpa sakirikpi yari.",shinaka kay alli ñakcharishka warmika curapamanchu kunanka rishka ima nishpaka paypak iglesiamanta pastorka manuela paypa ushita salvashkamanta shikanyarishpa sakirikpi yari,shinaka kay alli ñakcharishka warmika curapamanchu kunanka rishka ima nishpaka paypak iglesiamanta pastorka manuela paypa ushita salvashkamanta chikanyarishpa sakirikpi yari,"Así que la bien peinada tuvo que engancharse con el cura porque el pastor de su iglesia, desde que Manuela le salvó a su hija con discapacidad, dio un paso al costado.",fuzzy,99.42196531791907
41.mp3,"Killa chawpimi kanka, hampik.",killa chawpimi kanka hampik,killa chawpimi kanka hampik,"Mes y medio, doctor.",exacto,100.0
193.mp3,Shuk Estado laicomi kan.,shuk estado laicomi kan,shuk estado laicomi kan,Es un estado laico.,exacto,100.0
156.mp3,"Kunan pandemiawankarin, ashtawan yalli llaki.",kunan pandemiawankarin ashtawan yalli llaki,kunan pandemiawankarin ashtawan yalli llaki,"Y ahora con la pandemia, peor.",exacto,100.0
227.mp3,"Imatak nisha yari, ima shinatak yanapasha.",imatak nisha yari ima shinatak yanapasha,imatak nishayari imashinatak yanapasha,"Qué puedo decirle, cómo ayudarla.",fuzzy,97.43589743589743
216.mp3,"Wawakuna, dios kachamushkata charinalla.",wawakuna dios kachamushkata charinalla,wawakuna dios kachamushkata charinalla,"Hijos, los que Dios mande.",exacto,100.0
199.mp3,"Tispirini, shinapash mana yachani ciertopacha kan, kay uyakunita mana mana mana umapi yaykun.",tispirini shinapash mana yachani ciertopacha kan kay uyakunita mana mana mana umapi yaykun,tispirini shinapash mana yachani ciertopacha kan kay uyakunita mana mana mana umapi yaykun,Me pellizco y no sé si es verdad lo que oigo.,exacto,100.0
4.mp3,Kikinkuna rikunkichikman shuk hatun muchikuta churakushka tantanakuymanta warmikunata yachachikun.,kikinkuna rikunkichikman shuk hatun muchikuta churakushka tantanakuymanta warmikunata yachachikun,kikinkuna rikunkichikman shuk hatun muchikuta churakushka tantanakuymanta warmikunata yachachikun,Si ustedes la vieran con un sombrero de paja enseñando a las mujeres de la organización.,exacto,100.0
55.mp3,"Shamuychik, picharina pankakunata ña na charinichu, shinapash chayraklla pallashka tumatikunata charini.",shamuychik picharina pankakunata ña na charinichu shinapash chayraklla pallashka tumatikunata charini,shamuychik picharina pankakunata ña na charinichu shinapash chayraklla pallashka tumatikunata charini,"Vengan, vengan, papel higiénico no tengo ya, pero tienen suerte porque me acaban de llegar unos tomates fresquitos.",exacto,100.0
33.mp3,Chaymantami mikunakunata rantimanta kararin kariyan.,chaymantami mikunakunata rantimanta kararin kariyan,chaymantami mikunakunata rantimanta kararin kariyan,Por eso hacían ese intercambio de alimentos.,exacto,100.0
62.mp3,"Ari, kikinka ña vacunarishka kashpa ña mana piñarinki.",ari kikinka ña vacunarishka kashpa ña mana piñarinki,ari kikinka ña vacunarishka kashpa ña mana piñarinki,"Claro, usted está muy tranquila porque usted ya se vacunó.",exacto,100.0
138.mp3,Tukuykuna internetta charichunmi kaparishun.,tukuykuna internetta charichunmi kaparishun,tukuykuna internetta charichunmi kaparishun,Exigiremos un acceso universal a internet.,exacto,100.0
134.mp3,Tukuy huertomanta kurukunatapash wañuchinmi.,tukuy huertomanta kurukunatapash wañuchinmi,tukuy huertomanta kurukunatapash wañuchinmi,Mata todos los insectos del huerto.,exacto,100.0
131.mp3,"Imashinatak ñawpaman apakrinki alcaldíataka, consejo municipalwanpash imashinatak kakrin?",imashinatak ñawpaman apakrinki alcaldíataka consejo municipalwanpash imashinatak kakrin,imashinatak ñawpaman apakrinki alcaldíataka consejo municipalwanpash imashinatak kakrin,¿Cuál será su estilo de gobierno en la Alcaldía y con el Concejo Municipal?,exacto,100.0
37.mp3,"Ari, na prohibido kashpaka, tukurinman kay ochenta por ciento delitokunaka.",ari na prohibido kashpaka tukurinman kay ochenta por ciento delitokunaka,ari na prohibido kashpaka tukurinman kay ochenta por ciento delitokunaka,"Claro, si no estuvieran prohibidas, se acabaría el ochenta por ciento de los delitos.",exacto,100.0
44.mp3,"Shukkuta, shukkuta mashi karaway.",shukkuta shukkuta mashi karaway,shukkuta shukkuta mashi karaway,"Unito, unito véndame.",exacto,100.0
104.mp3,Chay runakunaka mineríaka allimi ninmi.,chay runakunaka mineríaka allimi ninmi,chay runakunaka mineríaka allimi ninmi,El tipo dice que es minería es buena.,exacto,100.0
179.mp3,"Ah, allimi.",ah allimi,ah allimi,[MISSING],exacto,100.0
143.mp3,Shuk uyachik antata nikunki?,shuk uyachik antata nikunki,shuk uyachik antata nikunki,¿Una radio?,exacto,100.0
136.mp3,Chaypakpacha shamukuni.,chaypakpacha shamukuni,chaypakpacha shamukuni,Exactamente a eso vengo.,exacto,100.0
40.mp3,"Imata shinasha yari, mashi, imata shinasha, maytapash mari yuyakuni.",imata shinasha yari mashi imata shinasha maytapash mari yuyakuni,imata shinashayari mashi imata shinasha maytapash mari yuyakuni,"¿Qué hago, amiga, qué hago? Estoy desesperada.",fuzzy,99.21259842519686
80.mp3,"Shinaka, maykankunatak chay leykunaka, michik?",shinaka maykankunatak chay leykunaka michik,shinaka maykankunatak chay leykunaka michik,"¿Y cuáles son esas leyes, pastor?",exacto,100.0
15.mp3,Kay millay unkuywan tukuyta tukuchirkani.,kay millay unkuywan tukuyta tukuchirkani,kay millay unkuywan tukuyta tukuchirkani,Esta peste acabó con todo.,exacto,100.0
89.mp3,Kunanka yupaykunata shuyana kanchik.,kunanka yupaykunata shuyana kanchik,kunanka yupaykunata shuyana kanchik,"Ahora, a esperar el conteo.",exacto,100.0
77.mp3,"Ah Fredy, mana allikunachu.",ah fredy mana allikunachu,ah fredy mana allikunachu,"Pues no muy buenas, Fredy.",exacto,100.0
66.mp3,Lluchulla kakpirak contagiarishpaka mana allichu kashun mashi.,lluchulla kakpirak contagiarishpaka mana allichu kashun mashi,lluchulla kakpirak contagiarishpaka mana allichu kashun mashi,En cueros y contagiados no vale.,exacto,100.0
12.mp3,"Mana allichu, mama.",mana allichu mama,mana allichu mama,"Es un delito, señora.",exacto,100.0
128.mp3,"Ari ari, chay tachuelata ñanpi churashpa llantakunata tukyachin karin.",ari ari chay tachuelata ñanpi churashpa llantakunata tukyachin karin,ari ari chay tachuelata ñanpi churashpa llantakunata tukyachinkarin,"Sí sí, el que regaba tachuelas.",fuzzy,99.25925925925925
74.mp3,Mana pinka runa.,mana pinka runa,manapinka runa,Desgraciado.,fuzzy,96.55172413793103
106.mp3,"Kunanka mushuk alcaldepa shutika, pishi, chayta riksikrinchik.",kunanka mushuk alcaldepa shutika pishi chayta riksikrinchik,kunanka mushuk alcaldepa shutika pishi chayta riksikrinchik,Ahora vamos a conocer el nombre del nuevo alcalde.,exacto,100.0
106.mp3,Kunanllatak policíata kayachikrini.,kunanllatak policíata kayachikrini,kunanllatak policíata kayachikrini,Ahora mismo llamo a la policía.,exacto,100.0
40.mp3,Bonowanpash apamushka pueblopak impuestokunaka kaypakmi kana kan.,bonowanpash apamushka pueblopak impuestokunaka kaypakmi kana kan,bonowanpash apamushka pueblopak impuestokunaka kaypakmi kana kan,"Si los impuestos que le sacamos al pueblo no sirven para estas emergencias, ¿para qué sirven?",exacto,100.0
69.mp3,"Ima shinalla wawakuna, imanalla kankichik.",ima shinalla wawakuna imanalla kankichik,imashinalla wawakuna imanalla kankichik,"¿Cómo están, niños?",fuzzy,98.73417721518987
49.mp3,"Eh, mejor tukuy Matria Libre partidomantakunami chayamurkakuna.",eh mejor tukuy matria libre partidomantakunami chayamurkakuna,eh mejor tukuy matria libre partidomantakunami chayamurkakuna,"Bueno, todo el grupo del partido Matria Libre.",exacto,100.0
124.mp3,"Shinapash imasha ñuka mashi nirka shina, yankalla, yankalla imatapash mana rurashpa kawsashpa pinarini, imamanta, ña político tikrasha yashpa.",shinapash imasha ñuka mashi nirka shina yankalla yankalla imatapash mana rurashpa kawsashpa pinarini imamanta ña político tikrasha yashpa,shinapash imasha ñuka mashi nirka shina yankalla yankalla imatapash mana rurashpa kawsashpa pinarini imamanta ña político tikrasha yashpa,"Y como decía mi amigo, “estoy tanto tiempo en mi casa y sin trabajar que tengo miedo de volverme político”.",exacto,100.0
18.mp3,"Alcaldesa, nini, Magdalena.",alcaldesa nini magdalena,alcaldesa nini magdalena,"Alcaldesa, digo, Magdalena.",exacto,100.0
160.mp3,Chaymantaka kunanllatakmi kusata wichkachun munani.,chaymantaka kunanllatakmi kusata wichkachun munani,chaymantaka kunanllatakmi kusata wichkachun munani,Por eso necesito que la policía venga ahora mismo a atraparlo.,exacto,100.0
4.mp3,"Mana atallpa shina kapariychu, manarak lulunta wachashpaka.",mana atallpa shina kapariychu manarak lulunta wachashpaka,mana atallpashina kapariychu manarak lulunta wachashpaka,No hay que cacarear los huevos antes de ponerlos.,fuzzy,99.11504424778761
94.mp3,Kimsa emekunamanta willarkani.,kimsa emekunamanta willarkani,kimsa emekunamanta willarkani,Yo les di la orden de las tres “emes”.,exacto,100.0
54.mp3,Maypitak nirka?,maypitak nirka,maypitak nirka,¿Dónde lo dijo?,exacto,100.0
158.mp3,"Ñukanchik yayakunaka yachachishka akllanata, allikunataka allichinata, ñukanchik tarpunkapak.",ñukanchik yayakunaka yachachishka akllanata allikunataka allichinata ñukanchik tarpunkapak,ñukanchik yayakunaka yachachishka akllanata allikunataka allichinata ñukanchik tarpunkapak,Nuestras mayoras nos han enseñado a seleccionar y guardar las mejores para nuestros cultivos.,exacto,100.0
97.mp3,"Ari, mana kanka, shinapacha kan.",ari mana kanka shinapacha kan,ari mana kanka shinapacha kan,"Sí, no sería así, así es.",exacto,100.0
232.mp3,"Kishpichipay, Jesucristo.",kishpichipay jesucristo,kishpichipay jesucristo,"Perdónalo, Jesucristo.",exacto,100.0
131.mp3,Na yacharinchu mashnapacha hicharishkata.,na yacharinchu mashnapacha hicharishkata,na yacharinchu mashnapacha hicharishkata,No se sabe cuántos miles de barriles de petróleo se han derramado.,exacto,100.0
50.mp3,"Amaru Sánchez, ñukanchikpa candidato, paypak sumak yana muchikuta churakushka shamurka.",amaru sánchez ñukanchikpa candidato paypak sumak yana muchikuta churakushka shamurka,amaru sánchez ñukanchikpa candidato paypak sumak yana muchikuta churakushka shamurka,"Y llegó Amaru Sánchez, nuestro candidato, con su infaltable sombrero de paño negro.",exacto,100.0
78.mp3,Ullu shutimi kan.,ullu shutimi kan,ullu shutimi kan,Se llama pene.,exacto,100.0
201.mp3,"Kari wawakunatapash, ari, wakinpika kashna llakikunaka mana tiyanchu yuyanchik ñukanchik ayllullaktakunapi.",kari wawakunatapash ari wakinpika kashna llakikunaka mana tiyanchu yuyanchik ñukanchik ayllullaktakunapi,kari wawakunatapash ari wakinpika kashna llakikunaka mana tiyanchu yuyanchik ñukanchik ayllullaktakunapi,"De niños también, sí, una pensaría que son casos excepcionales.",exacto,100.0
